--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                Marker lineage             # genomes   # markers   # marker sets    0     1    2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
  bin.721            k__Bacteria (UID203)             5449        104            58         85    19   0    0    0    0       28.45            0.00               0.00          
  bin.712         o__Clostridiales (UID1212)          172         263           149        191    71   1    0    0    0       28.19            0.67              100.00         
  bin.355            k__Bacteria (UID203)             5449        104            58         86    17   1    0    0    0       28.16            1.72              100.00         
  bin.740         o__Clostridiales (UID1212)          172         263           149        186    77   0    0    0    0       28.01            0.00               0.00          
  bin.240            k__Bacteria (UID203)             5449        104            58         86    18   0    0    0    0       27.59            0.00               0.00          
  bin.134            k__Bacteria (UID203)             5449        104            58         86    18   0    0    0    0       27.59            0.00               0.00          
  bin.463            k__Bacteria (UID203)             5449        103            57         82    21   0    0    0    0       27.37            0.00               0.00          
  bin.2              k__Bacteria (UID203)             5449        103            57         82    21   0    0    0    0       27.19            0.00               0.00          
  bin.823         o__Clostridiales (UID1212)          172         261           147        193    68   0    0    0    0       26.86            0.00               0.00          
  bin.137            k__Bacteria (UID203)             5449        104            58         84    17   3    0    0    0       26.72            5.17               0.00          
  bin.176            k__Bacteria (UID203)             5449        104            58         85    19   0    0    0    0       26.33            0.00               0.00          
  bin.390            k__Bacteria (UID203)             5449        103            57         85    18   0    0    0    0       26.32            0.00               0.00          
  bin.588         p__Bacteroidetes (UID2605)          350         314           208        221    93   0    0    0    0       26.20            0.00               0.00          
  bin.123         o__Clostridiales (UID1120)          304         247           141        181    66   0    0    0    0       25.84            0.00               0.00          
  bin.611            k__Bacteria (UID203)             5449        104            58         80    21   3    0    0    0       25.58            3.45               0.00          
  bin.4           o__Clostridiales (UID1226)          155         278           158        182    96   0    0    0    0       25.58            0.00               0.00          
  bin.146            k__Bacteria (UID203)             5449         98            58         82    16   0    0    0    0       25.34            0.00               0.00          
  bin.217            k__Bacteria (UID203)             5449        104            58         77    27   0    0    0    0       24.92            0.00               0.00          
  bin.183            k__Bacteria (UID203)             5449        103            57         72    31   0    0    0    0       24.56            0.00               0.00          
  bin.15             k__Bacteria (UID203)             5449        104            58         83    21   0    0    0    0       24.48            0.00               0.00          
  bin.605            k__Bacteria (UID203)             5449        104            58         86    18   0    0    0    0       24.29            0.00               0.00          
  bin.938            k__Bacteria (UID203)             5449        104            58         79    25   0    0    0    0       24.26            0.00               0.00          
  bin.951            k__Bacteria (UID203)             5449        103            57         85    17   1    0    0    0       24.16            1.75               0.00          
  bin.579            k__Bacteria (UID203)             5449        104            58         87    16   1    0    0    0       24.14            1.72              100.00         
  bin.955         o__Clostridiales (UID1212)          172         263           149        196    67   0    0    0    0       23.96            0.00               0.00          
  bin.395            k__Bacteria (UID203)             5449        102            56         84    18   0    0    0    0       23.86            0.00               0.00          
  bin.601         o__Clostridiales (UID1212)          172         263           149        182    80   1    0    0    0       23.79            0.67               0.00          
  bin.865            k__Bacteria (UID203)             5449        103            57         86    17   0    0    0    0       23.68            0.00               0.00          
  bin.841            k__Bacteria (UID203)             5449        102            56         87    14   1    0    0    0       23.21            1.79              100.00         
  bin.294            k__Bacteria (UID203)             5449        102            56         87    15   0    0    0    0       23.21            0.00               0.00          
  bin.132    o__Thermoanaerobacterales (UID1420)       32         488           209        368   118   2    0    0    0       22.66            0.13              50.00          
  bin.194         o__Clostridiales (UID1212)          172         263           149        212    51   0    0    0    0       22.60            0.00               0.00          
  bin.77             k__Bacteria (UID203)             5449        104            58         86    18   0    0    0    0       22.59            0.00               0.00          
  bin.759           k__Bacteria (UID2329)             174         149            89        102    46   1    0    0    0       22.55            1.12              100.00         
  bin.643         o__Clostridiales (UID1120)          304         247           141        176    71   0    0    0    0       22.53            0.00               0.00          
  bin.657         o__Clostridiales (UID1212)          172         263           149        181    79   3    0    0    0       22.38            1.01              100.00         
  bin.736            k__Bacteria (UID203)             5449         98            58         78    20   0    0    0    0       22.35            0.00               0.00          
  bin.853            k__Bacteria (UID203)             5449        104            58         82    22   0    0    0    0       22.19            0.00               0.00          
  bin.965         o__Clostridiales (UID1212)          172         263           149        166    97   0    0    0    0       22.15            0.00               0.00          
  bin.753         o__Clostridiales (UID1212)          172         263           149        199    63   1    0    0    0       22.02            0.17              100.00         
  bin.86             k__Bacteria (UID203)             5449        103            57         90    13   0    0    0    0       21.93            0.00               0.00          
  bin.794            k__Bacteria (UID203)             5449        103            57         90    13   0    0    0    0       21.93            0.00               0.00          
  bin.751         o__Clostridiales (UID1212)          172         263           149        200    63   0    0    0    0       21.62            0.00               0.00          
  bin.846         o__Clostridiales (UID1212)          172         261           147        193    67   1    0    0    0       21.51            0.68              100.00         
  bin.901          c__Clostridia (UID1118)            387         223           124        174    49   0    0    0    0       20.97            0.00               0.00          
  bin.92          o__Clostridiales (UID1226)          155         278           158        217    61   0    0    0    0       20.79            0.00               0.00          
  bin.755         o__Clostridiales (UID1226)          155         274           157        199    71   4    0    0    0       20.71            0.70              100.00         
  bin.310         o__Clostridiales (UID1212)          172         261           147        178    82   1    0    0    0       20.58            0.68               0.00          
  bin.687            k__Bacteria (UID203)             5449        102            56         80    22   0    0    0    0       20.45            0.00               0.00          
  bin.656            k__Bacteria (UID203)             5449        103            57         90    13   0    0    0    0       20.18            0.00               0.00          
  bin.682            k__Bacteria (UID203)             5449        104            58         85    19   0    0    0    0       19.74            0.00               0.00          
  bin.990         o__Clostridiales (UID1212)          172         261           147        206    55   0    0    0    0       19.73            0.00               0.00          
  bin.90             k__Bacteria (UID203)             5449        104            58         90    14   0    0    0    0       19.12            0.00               0.00          
  bin.832            k__Bacteria (UID203)             5449        104            58         86    18   0    0    0    0       19.04            0.00               0.00          
  bin.546            k__Bacteria (UID203)             5449        104            58         89    15   0    0    0    0       18.97            0.00               0.00          
  bin.125            k__Bacteria (UID203)             5449        103            57         89    14   0    0    0    0       18.18            0.00               0.00          
  bin.894            k__Bacteria (UID203)             5449        104            58         93    11   0    0    0    0       18.10            0.00               0.00          
  bin.65             k__Bacteria (UID203)             5449        104            58         93    11   0    0    0    0       18.10            0.00               0.00          
  bin.963            k__Bacteria (UID203)             5449        104            58         93    11   0    0    0    0       17.24            0.00               0.00          
  bin.474            k__Bacteria (UID203)             5449        103            57         89    14   0    0    0    0       17.16            0.00               0.00          
  bin.577         o__Clostridiales (UID1212)          172         263           149        200    62   1    0    0    0       16.88            0.67               0.00          
  bin.866            k__Bacteria (UID203)             5449         98            58         83    15   0    0    0    0       16.83            0.00               0.00          
  bin.636            k__Bacteria (UID203)             5449        103            57         91    12   0    0    0    0       16.83            0.00               0.00          
  bin.156         o__Clostridiales (UID1212)          172         257           149        215    37   4    1    0    0       16.80            1.70              100.00         
  bin.88                 root (UID1)                  5656         56            24         52    4    0    0    0    0       16.67            0.00               0.00          
  bin.449                root (UID1)                  5656         56            24         52    4    0    0    0    0       16.67            0.00               0.00          
  bin.949            k__Bacteria (UID203)             5449        104            58         87    17   0    0    0    0       16.46            0.00               0.00          
  bin.862            k__Bacteria (UID203)             5449        104            58         94    9    1    0    0    0       16.38            1.72               0.00          
  bin.74             k__Bacteria (UID203)             5449        104            58         93    11   0    0    0    0       16.38            0.00               0.00          
  bin.465            k__Bacteria (UID203)             5449        102            56         89    13   0    0    0    0       16.07            0.00               0.00          
  bin.978            k__Bacteria (UID203)             5449        104            58         93    11   0    0    0    0       15.52            0.00               0.00          
  bin.538            k__Bacteria (UID203)             5449        104            58         93    11   0    0    0    0       15.52            0.00               0.00          
  bin.172            k__Bacteria (UID203)             5449        104            58         93    10   1    0    0    0       15.52            0.86               0.00          
  bin.148            k__Bacteria (UID203)             5449        103            57         91    12   0    0    0    0       15.39            0.00               0.00          
  bin.1008         c__Clostridia (UID1085)             35         420           196        348    72   0    0    0    0       15.22            0.00               0.00          
  bin.706            k__Bacteria (UID203)             5449        103            57         93    10   0    0    0    0       14.35            0.00               0.00          
  bin.592            k__Bacteria (UID203)             5449        103            57         94    9    0    0    0    0       14.04            0.00               0.00          
  bin.445            k__Bacteria (UID203)             5449        103            57         93    10   0    0    0    0       14.04            0.00               0.00          
  bin.227            k__Bacteria (UID203)             5449        103            57         94    9    0    0    0    0       14.04            0.00               0.00          
  bin.833            k__Bacteria (UID203)             5449        104            58         91    13   0    0    0    0       13.79            0.00               0.00          
  bin.541            k__Bacteria (UID203)             5449        104            58         94    10   0    0    0    0       13.79            0.00               0.00          
  bin.430            k__Bacteria (UID203)             5449        104            58         85    19   0    0    0    0       13.79            0.00               0.00          
  bin.793         o__Clostridiales (UID1212)          172         263           149        223    40   0    0    0    0       13.76            0.00               0.00          
  bin.518            k__Bacteria (UID203)             5449        104            58         90    14   0    0    0    0       13.56            0.00               0.00          
  bin.230           k__Bacteria (UID2495)             2993        147            91        123    24   0    0    0    0       13.19            0.00               0.00          
  bin.860            k__Bacteria (UID203)             5449        104            58         95    9    0    0    0    0       12.93            0.00               0.00          
  bin.852         o__Clostridiales (UID1212)          172         263           149        207    56   0    0    0    0       12.75            0.00               0.00          
  bin.879            k__Bacteria (UID203)             5449        102            56         94    8    0    0    0    0       12.50            0.00               0.00          
  bin.688            k__Bacteria (UID203)             5449        103            57         94    9    0    0    0    0       12.28            0.00               0.00          
  bin.107            k__Bacteria (UID203)             5449        103            57         94    9    0    0    0    0       12.28            0.00               0.00          
  bin.701            k__Bacteria (UID203)             5449        104            58         96    8    0    0    0    0       12.07            0.00               0.00          
  bin.684            k__Bacteria (UID203)             5449        104            58         95    9    0    0    0    0       12.07            0.00               0.00          
  bin.525            k__Bacteria (UID203)             5449        104            58         95    9    0    0    0    0       12.07            0.00               0.00          
  bin.741         o__Clostridiales (UID1226)          155         278           158        224    54   0    0    0    0       11.87            0.00               0.00          
  bin.863            k__Bacteria (UID203)             5449        102            57         92    10   0    0    0    0       11.39            0.00               0.00          
  bin.58             k__Bacteria (UID203)             5449        103            57         92    11   0    0    0    0       11.32            0.00               0.00          
  bin.64             k__Bacteria (UID203)             5449        104            58         93    11   0    0    0    0       10.86            0.00               0.00          
  bin.161            k__Bacteria (UID203)             5449        103            57         95    8    0    0    0    0       10.69            0.00               0.00          
  bin.73             k__Bacteria (UID203)             5449        103            57         95    8    0    0    0    0       10.53            0.00               0.00          
  bin.151            k__Bacteria (UID203)             5449        103            57         96    7    0    0    0    0       10.53            0.00               0.00          
  bin.535            k__Bacteria (UID203)             5449        104            58         97    7    0    0    0    0       10.34            0.00               0.00          
  bin.67             k__Bacteria (UID203)             5449        100            55         92    8    0    0    0    0       10.00            0.00               0.00          
  bin.24             k__Bacteria (UID203)             5449        104            58         97    7    0    0    0    0        9.48            0.00               0.00          
  bin.388            k__Bacteria (UID203)             5449        104            58         93    11   0    0    0    0        9.40            0.00               0.00          
  bin.357         o__Clostridiales (UID1212)          172         263           149        213    50   0    0    0    0        8.72            0.00               0.00          
  bin.259            k__Bacteria (UID203)             5449        104            58         98    6    0    0    0    0        8.62            0.00               0.00          
  bin.245            k__Bacteria (UID203)             5449        103            58         98    5    0    0    0    0        8.62            0.00               0.00          
  bin.179            k__Bacteria (UID203)             5449        104            58         99    4    1    0    0    0        8.62            1.72              100.00         
  bin.1018           k__Bacteria (UID203)             5449        104            58         98    6    0    0    0    0        8.62            0.00               0.00          
  bin.622                root (UID1)                  5656         56            24         54    2    0    0    0    0        8.33            0.00               0.00          
  bin.617                root (UID1)                  5656         56            24         54    2    0    0    0    0        8.33            0.00               0.00          
  bin.182                root (UID1)                  5656         56            24         54    2    0    0    0    0        8.33            0.00               0.00          
  bin.562            k__Bacteria (UID203)             5449        104            58         99    5    0    0    0    0        7.76            0.00               0.00          
  bin.920            k__Bacteria (UID203)             5449         98            58         92    6    0    0    0    0        7.59            0.00               0.00          
  bin.896            k__Bacteria (UID203)             5449        103            57         94    9    0    0    0    0        7.35            0.00               0.00          
  bin.888         o__Clostridiales (UID1212)          172         261           147        239    22   0    0    0    0        7.14            0.00               0.00          
  bin.93             k__Bacteria (UID203)             5449        103            57         99    4    0    0    0    0        7.02            0.00               0.00          
  bin.708            k__Bacteria (UID203)             5449        103            57         99    4    0    0    0    0        7.02            0.00               0.00          
  bin.177            k__Bacteria (UID203)             5449        104            58         96    8    0    0    0    0        6.90            0.00               0.00          
  bin.1024           k__Bacteria (UID203)             5449        104            58        100    4    0    0    0    0        6.90            0.00               0.00          
  bin.778             k__Archaea (UID2)               207         149           107        140    9    0    0    0    0        6.07            0.00               0.00          
  bin.904            k__Bacteria (UID203)             5449        104            58         93    11   0    0    0    0        5.80            0.00               0.00          
  bin.927            k__Bacteria (UID203)             5449        102            56         96    6    0    0    0    0        5.36            0.00               0.00          
  bin.487            k__Bacteria (UID203)             5449        104            58        101    3    0    0    0    0        5.17            0.00               0.00          
  bin.317            k__Bacteria (UID203)             5449        104            58        100    4    0    0    0    0        5.17            0.00               0.00          
  bin.200            k__Bacteria (UID203)             5449        104            58         93    11   0    0    0    0        4.86            0.00               0.00          
  bin.956                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.913                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.91                 root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.885                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.839                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.763                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.761                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.758                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.711                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.695                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.672                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.639                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.563                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.561                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.533                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.502                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.500                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.486                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.398                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.320                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.32                 root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.246                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.234                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.206                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.199                root (UID1)                  5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  bin.599            k__Bacteria (UID203)             5449        100            55         98    2    0    0    0    0        3.64            0.00               0.00          
  bin.576             k__Archaea (UID2)               207         149           107        145    4    0    0    0    0        2.65            0.00               0.00          
  bin.375                root (UID1)                  5656         56            24         54    2    0    0    0    0        2.08            0.00               0.00          
  bin.571            k__Bacteria (UID203)             5449        102            56        101    1    0    0    0    0        1.79            0.00               0.00          
  bin.691            k__Bacteria (UID203)             5449        103            57         92    11   0    0    0    0        1.75            0.00               0.00          
  bin.116            k__Bacteria (UID203)             5449        103            57        101    2    0    0    0    0        1.75            0.00               0.00          
  bin.986            k__Bacteria (UID203)             5449        103            57        100    3    0    0    0    0        0.67            0.00               0.00          
  bin.349            k__Bacteria (UID203)             5449        103            57         99    4    0    0    0    0        0.64            0.00               0.00          
  bin.548            k__Bacteria (UID203)             5449        104            58        100    4    0    0    0    0        0.63            0.00               0.00          
  bin.974                root (UID1)                  5656         56            24         55    0    1    0    0    0        0.46            0.46               0.00          
  bin.932                root (UID1)                  5656         56            24         55    0    1    0    0    0        0.46            0.46               0.00          
  bin.915                root (UID1)                  5656         56            24         55    0    1    0    0    0        0.46            0.46               0.00          
  bin.795                root (UID1)                  5656         56            24         55    0    1    0    0    0        0.46            0.46               0.00          
  bin.56                 root (UID1)                  5656         56            24         55    0    1    0    0    0        0.46            0.46               0.00          
  bin.327            k__Bacteria (UID203)             5449         98            58         97    1    0    0    0    0        0.34            0.00               0.00          
  bin.331            k__Bacteria (UID203)             5449        103            57        101    2    0    0    0    0        0.32            0.00               0.00          
  bin.973            k__Bacteria (UID203)             5449        104            58        102    2    0    0    0    0        0.31            0.00               0.00          
  bin.968            k__Bacteria (UID203)             5449        104            58        102    1    1    0    0    0        0.31            0.16               0.00          
  bin.82             k__Bacteria (UID203)             5449        104            58        102    2    0    0    0    0        0.31            0.00               0.00          
  bin.815            k__Bacteria (UID203)             5449        104            58        102    2    0    0    0    0        0.31            0.00               0.00          
  bin.765            k__Bacteria (UID203)             5449        104            58        102    2    0    0    0    0        0.31            0.00               0.00          
  bin.719            k__Bacteria (UID203)             5449        104            58        102    2    0    0    0    0        0.31            0.00               0.00          
  bin.644            k__Bacteria (UID203)             5449        104            58        102    1    1    0    0    0        0.31            0.16               0.00          
  bin.472            k__Bacteria (UID203)             5449        104            58        102    2    0    0    0    0        0.31            0.00               0.00          
  bin.462            k__Bacteria (UID203)             5449        104            58        102    2    0    0    0    0        0.31            0.00               0.00          
  bin.370            k__Bacteria (UID203)             5449        104            58        102    1    1    0    0    0        0.31            0.16               0.00          
  bin.345            k__Bacteria (UID203)             5449        104            58        102    2    0    0    0    0        0.31            0.00               0.00          
  bin.325            k__Bacteria (UID203)             5449        104            58        102    1    1    0    0    0        0.31            0.16               0.00          
  bin.308            k__Bacteria (UID203)             5449        104            58        102    2    0    0    0    0        0.31            0.00               0.00          
  bin.260            k__Bacteria (UID203)             5449        104            58        102    2    0    0    0    0        0.31            0.00               0.00          
  bin.247            k__Bacteria (UID203)             5449        104            58        102    2    0    0    0    0        0.31            0.00               0.00          
  bin.220            k__Bacteria (UID203)             5449        104            58        102    2    0    0    0    0        0.31            0.00               0.00          
  bin.21             k__Bacteria (UID203)             5449        104            58        102    1    1    0    0    0        0.31            0.16               0.00          
  bin.201            k__Bacteria (UID203)             5449        104            58        102    1    1    0    0    0        0.31            0.16               0.00          
  bin.170            k__Bacteria (UID203)             5449        104            58        102    1    1    0    0    0        0.31            0.16               0.00          
  bin.150            k__Bacteria (UID203)             5449        104            58        102    2    0    0    0    0        0.31            0.00               0.00          
  bin.144            k__Bacteria (UID203)             5449        104            58        102    1    1    0    0    0        0.31            0.16               0.00          
  bin.142            k__Bacteria (UID203)             5449        104            58        102    2    0    0    0    0        0.31            0.00               0.00          
  bin.108            k__Bacteria (UID203)             5449        104            58        102    1    0    1    0    0        0.31            0.31               0.00          
  bin.972            k__Bacteria (UID203)             5449        104            58        103    1    0    0    0    0        0.16            0.00               0.00          
  bin.970            k__Bacteria (UID203)             5449        104            58        103    1    0    0    0    0        0.16            0.00               0.00          
  bin.872            k__Bacteria (UID203)             5449        104            58        103    1    0    0    0    0        0.16            0.00               0.00          
  bin.871            k__Bacteria (UID203)             5449        104            58        103    1    0    0    0    0        0.16            0.00               0.00          
  bin.870            k__Bacteria (UID203)             5449        104            58        103    1    0    0    0    0        0.16            0.00               0.00          
  bin.779            k__Bacteria (UID203)             5449        104            58        103    1    0    0    0    0        0.16            0.00               0.00          
  bin.666            k__Bacteria (UID203)             5449        104            58        103    1    0    0    0    0        0.16            0.00               0.00          
  bin.526            k__Bacteria (UID203)             5449        104            58        103    1    0    0    0    0        0.16            0.00               0.00          
  bin.412            k__Bacteria (UID203)             5449        104            58        103    1    0    0    0    0        0.16            0.00               0.00          
  bin.266            k__Bacteria (UID203)             5449        104            58        103    1    0    0    0    0        0.16            0.00               0.00          
  bin.243            k__Bacteria (UID203)             5449        104            58        103    1    0    0    0    0        0.16            0.00               0.00          
  bin.198            k__Bacteria (UID203)             5449        104            58        103    1    0    0    0    0        0.16            0.00               0.00          
  bin.124            k__Bacteria (UID203)             5449        104            58        103    1    0    0    0    0        0.16            0.00               0.00          
  bin.1009           k__Bacteria (UID203)             5449        104            58        103    1    0    0    0    0        0.16            0.00               0.00          
  bin.900             k__Archaea (UID2)               207         149           107        148    1    0    0    0    0        0.07            0.00               0.00          
  bin.997                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.993                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.983                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.971                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.964                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.928                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.898                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.897                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.893                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.881                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.877                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.874                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.825                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.788                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.767                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.762                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.760                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.723                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.713                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.71                 root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.705                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.704                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.670                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.669                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.665                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.66                 root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.659                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.655                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.650                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.61                 root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.600                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.583                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.575                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.57                 root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.551                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.543            k__Bacteria (UID203)             5449        104            58        104    0    0    0    0    0        0.00            0.00               0.00          
  bin.536                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.531                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.53                 root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.527                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.496                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.494                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.489                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.482                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.454                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.443                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.418                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.377                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.374                root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  bin.37                 root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
